NAME,ADDRESS,PHONE,CITY,COUNTY,STATE,LAT,LON,TYPE,WFO
Ten Sleep Rural Fire District,1156 Highway 434,307-366-2559,Ten Sleep,WASHAKIE ,WY,43.891794,-107.3821905,FD,RIW
Branch Fire & Rescue,,920-682-6869,Whitelaw,MANITOWOC,WI,44.14304,-87.82759,FD,GRB
City Of Neenah Fire Department,125 E Columbian AVE,920-751-4700,Neenah,WINNEBAGO,WI,44.184195,-88.461783,FD,GRB
Whitelaw Volunteer Fire Department,330 E Menasha AVE,920-732-3318,Whitelaw,MANITOWOC,WI,44.145216,-87.820281,FD,GRB
Lincoln Township Fire and Rescue,10981 210TH AVE,231-832-9022,Reed City,OSCEOLA,MI,43.97316631,-85.50306511,FD,GRR
Palmer Engine & Hose Company,PO Box 191,518-758-9220,Kinderhook,COLUMBIA ,NY,42.3947314,-73.6945944,FD,ALY
Lucan Fire Department,407 W 2nd ST,507-747-2202,Lucan,REDWOOD,MN,44.40969095,-95.41093934,FD,MPX
Town of Southbridge Fire Department,24 Elm ST,508-764-5430,Southbridge,WORCESTER,MA,42.074307,-72.0345105,FD,BOX
Wabasso Fire Department,,000-000-0000,Wabasso,REDWOOD,MN,44.409534,-95.261084,FD,MPX
Wilbraham Fire Department,2770 Boston RD,413-596-3122,Wilbraham,HAMPDEN,MA,42.153012,-72.4253535,FD,BOX
Sherman Township Fire Department,4599 S Ruth RD,989-864-3011,Ruth,HURON,MI,43.712037,-82.7397225,FD,DTX
"Red Rock Volunteer Fire Company, Inc.",401 County Route 24,518-392-9708,East Chatham,COLUMBIA ,NY,42.36094375,-73.50159626,FD,ALY
Cayuga Fire Department,,315-252-9090,Cayuga,CAYUGA ,NY,42.915723,-76.703561,FD,BGM
"Georgetown Volunteer Firemans Association, Inc.",,315-837-4645,Georgetown,MADISON,NY,42.762579,-75.761081,FD,BGM
Le Center Fire Department,,507-357-4844,Le Center,LE SUEUR ,MN,44.393964,-93.7224035,FD,MPX
Borodino Fire Department,2500 Nunnery RD,315-673-3735,Skaneateles,ONONDAGA ,NY,42.85794774,-76.33788714,FD,BGM
Shelley Firth Rural Fire Department,,208-357-5454,Shelley,BINGHAM,ID,43.376307,-112.117742,FD,PIH
Summit Fire Department,,518-287-1717,Summit,SCHOHARIE,NY,42.558369,-74.5689545,FD,ALY
Taylor Volunteer Fire & Rescue Dept,Church ST,715-662-5014,Taylor,JACKSON,WI,44.32204081,-91.121994,FD,ARX
Reedsville Fire Department,,920-754-4421,Reedsville,MANITOWOC,WI,44.158038,-87.896114,FD,GRB
"Fleming Fire Department 1, Inc.",6063 West Lake RD,315-252-6902,Auburn,CAYUGA ,NY,42.895539,-76.5516105,FD,BGM
Worcester Hose Company,,607-397-8032,Worcester,OTSEGO ,NY,42.5929684,-74.7493664,FD,BGM
Wrights Corners Fire Company,4043 Lake AVE,716-433-2759,Lockport,NIAGARA,NY,43.215894,-78.6760515,FD,BUF
Morgan Fire Department and Ambulance Service,,507-249-2457,Morgan,REDWOOD,MN,44.414349,-94.9091615,FD,MPX
Manville Fire District,112 Old Main ST,401-762-4170,Manville,PROVIDENCE ,RI,41.968044,-71.471691,FD,BOX
Brimfield Fire Department,34A Wales RD,413-245-7334,Brimfield,HAMPDEN,MA,42.11661967,-72.20154811,FD,BOX
Apulia Fire Company,,315-696-5636,Apulia Station,ONONDAGA ,NY,42.819495,-76.069322,FD,BGM
Milroy Fire Department,,507-336-2495,Milroy,REDWOOD,MN,44.419623,-95.55398,FD,MPX
East Shelby Volunteer Fire Company,5021 East ShelbyRD,585-798-1642,Medina,ORLEANS,NY,43.169688,-78.324804,FD,BUF
Holyoke Fire Department,600 High ST,413-534-2250,Holyoke,HAMPDEN,MA,42.201054,-72.613152,FD,BOX
Pinconning & Fraser Fire Department,,989-879-4000,Pinconning,BAY,MI,43.850058,-83.992571,FD,DTX
Ludlow Fire Department,,413-583-8332,Ludlow,HAMPDEN,MA,42.17352,-72.4720625,FD,BOX
West Bloomfield Fire Department,W1788 CO RD HH,928-867-3170,Weyauwega,WAUPACA,WI,44.2281771,-88.97177988,FD,GRB
Etna Fire Department,400 Main ST,530-467-3295,Etna,SISKIYOU ,CA,41.45712662,-122.8926845,FD,MFR
Bruneau Fire Protection District,,208-845-2288,Bruneau,OWYHEE ,ID,42.851607,-115.7576615,FD,BOI
"Gasport Chemical Hose Company, Inc.",,716-772-7751,Gasport,NIAGARA,NY,43.207206,-78.5713715,FD,BUF
"South Wilson Volunteer Fire Company, Inc.",4194 Chestnut RD,716-751-6079,Wilson,NIAGARA,NY,43.24095,-78.8167305,FD,BUF
Henrietta Fire District,850 Bailey RD,585-334-1234,West Henrietta,MONROE ,NY,43.073496,-77.648742,FD,BUF
Camp Georgetown Fire Response Town,Camp Georgetown Correctional,315-837-4446,Georgetown,MADISON,NY,42.7695738,-75.7357837,FD,BGM
Webster Fire Department,55 Thompson RD,508-949-3875,Webster,WORCESTER,MA,42.054705,-71.8624935,FD,BOX
Brillion Fire Department,130 Calumet ST,920-756-2424,Brillion,CALUMET,WI,44.177355,-88.063272,FD,GRB
Southampton Fire Department,,413-527-1700,Southampton,HAMPSHIRE,MA,42.226125,-72.7185725,FD,BOX
Chester Fire Department,300 RTE 20,413-354-3558,Chester,HAMPDEN,MA,42.276645,-72.9748035,FD,BOX
Harwich FIre Department,175 Sisson RD,508-430-7546,Harwich,BARNSTABLE ,MA,41.680746,-70.082352,FD,BOX
City of Menasha Fire Department,430 1ST ST,920-967-5125,Menasha,WINNEBAGO,WI,44.203374,-88.447653,FD,GRB
Huntington Fire Department,,413-667-3368,Huntington,HAMPSHIRE,MA,42.258948,-72.8728415,FD,BOX
Harrison Fire Rescue,W5298 Highway 114,920-989-1062,Menasha,CALUMET,WI,44.19621,-88.3024425,FD,GRB
Mount Forest Township Volunteer Fire Department,1643 W Cody Estey RD,989-879-3424,Pinconning,BAY,MI,43.868619,-84.110463,FD,DTX
Hartwick Fire Department Company #1,W Main ST,607-293-7741,Hartwick,OTSEGO ,NY,42.65952445,-75.05289967,FD,BGM
Attleboro Fire Department,100 Union ST,508-222-2324,Attleboro,BRISTOL,MA,41.941188,-71.28279,FD,BOX
Wolsey Fire Department,,605-883-4711,Wolsey,BEADLE ,SD,44.407833,-98.46971,FD,FSD
"Farmington Volunteer Fire Association, Inc.",135 Hook Station1 RD,315-986-2219,Farmington,ONTARIO,NY,43.031907,-77.3308215,FD,BUF
Cumberland Fire District,3502 Mendon RD,401-658-0544,Cumberland,PROVIDENCE ,RI,41.979078,-71.46243,FD,BOX
Cumberland Hill Fire Department,3502 Mendon RD,401-658-0544,Cumberland,PROVIDENCE ,RI,41.979078,-71.46243,FD,BOX
White Volunteer Fire Department,410 S Hooker AVE,605-629-6841,White,BROOKINGS,SD,44.428968,-96.644322,FD,FSD
Taunton Fire Department,50 School ST,508-824-4024,Taunton,BRISTOL,MA,41.90363792,-71.09160904,FD,BOX
Palmer Fire-Rescue,12 Walnut ST,413-283-3861,Palmer,HAMPDEN,MA,42.15725931,-72.32806687,FD,BOX
Upton Fire Department,,307-468-2825,Upton,WESTON ,WY,44.140182,-104.6340125,FD,UNR
Harrison Fire Department #2,N 8716 Lake Park RD,920-733-0421,Menasha,WINNEBAGO,WI,44.20469132,-88.3619502,FD,GRB
Middleport Fire Department,,716-735-7872,Middleport,NIAGARA,NY,43.205703,-78.4826135,FD,BUF
Magee Volunteer Fire Department,1807 RTE 318,315-568-8507,Seneca Falls,SENECA ,NY,42.961527,-76.8457305,FD,BGM
"Town of Sturbridge, Massachusetts, Sturbridge Fire Department",346 Main ST,508-347-2525,Sturbridge,WORCESTER,MA,42.111639,-72.08487,FD,BOX
Menasha Township Fire Department,1326 Cold Spring RD,920-720-7125,Neenah,WINNEBAGO,WI,44.214912,-88.485903,FD,GRB
Bushnell's Basin Fire Department,661 Kreag RD,585-248-5606,Pittsford,MONROE ,NY,43.061868,-77.474772,FD,BUF
Rockwood Fire Department,1614 Ruby LN,920-684-0458,Manitowoc,MANITOWOC,WI,44.165016,-87.668622,FD,GRB
Owasco Fire Department,7174 Owasco RD,315-253-9197,Auburn,CAYUGA ,NY,42.916725,-76.5448605,FD,BGM
Fremont Wolf River Fire Department,,920-446-3666,Fremont,WAUPACA,WI,44.237589,-88.846982,FD,GRB
Otisco Fire Department,1933 Route #80,315-696-8226,Tully,ONONDAGA ,NY,42.864192,-76.221981,FD,BGM
Bruce Fire Department,525 Jay ST,605-627-5323,Bruce,BROOKINGS,SD,44.43722945,-96.89200959,FD,FSD
Edmeston Volunteer Fire Department,,607-965-8020,Edmeston,OTSEGO ,NY,42.701955,-75.2436305,FD,BGM
New Baltimore Fire District,Gill Road RD,518-756-8222,New Baltimore,GREENE ,NY,42.4440615,-73.79469929,FD,ALY
Piedmont Fire Department,,605-787-5121,Piedmont,MEADE,SD,44.228283,-103.3336745,FD,UNR
City of Pierre Fire Department,215 W Dakota AVE,605-773-7401,Pierre,HUGHES ,SD,44.36644334,-100.3566183,FD,ABR
Chili Fire Department,3231 Chili AVE,585-889-3760,Rochester,MONROE ,NY,43.103727,-77.7494115,FD,BUF
Marshall Fire Department,201 E Saratoga ST,507-532-5141,Marshall,LYON ,MN,44.442729,-95.786523,FD,FSD
Fort Pierre Volunteer Fire Department,,605-223-7698,Fort Pierre,STANLEY,SD,44.366307,-100.402991,FD,ABR
North Smithfield Fire Department,375 Saint Paul ST,401-762-1135,North Smithfield,PROVIDENCE ,RI,42.008517,-71.548533,FD,BOX
Hughes County Fire Department,104 E Capitol,605-773-7477,Pierre,HUGHES ,SD,44.36893529,-100.3512901,FD,ABR
Aurelius Fire Department,,315-252-1943,Auburn,CAYUGA ,NY,42.931779,-76.6117835,FD,BGM
North Cumberland Fire Department,50 Arnold Mills RD,401-333-2244,Cumberland,PROVIDENCE ,RI,41.978205,-71.396694,FD,BOX
Valatie Fire Department,,518-758-7556,Valatie,COLUMBIA ,NY,42.424305,-73.6610615,FD,ALY
Lafayette Fire Department,,507-228-8241,Lafayette,NICOLLET ,MN,44.436462,-94.3821935,FD,MPX
Three Rivers Fire Department,50 Springfield ST,413-283-7161,Three Rivers,HAMPDEN,MA,42.178374,-72.3690225,FD,BOX
Woonsocket Fire Department (Station 2),5 Cumberland Hill RD,401-765-2500,Woonsocket,PROVIDENCE ,RI,42.002136,-71.49735,FD,BOX
Whitehall Volunteer Fire Department,18395 Hillside DR,715-538-2900,Whitehall,TREMPEALEAU,WI,44.361243,-91.315422,FD,ARX
City Point Volunteer Fire Department,N6931 Ellis RD,715-884-6213,Pittsville,JACKSON,WI,44.323677,-90.391644,FD,ARX
Lenox Fire Department,14 Walker ST,413-637-2347,Lenox,BERKSHIRE,MA,42.3564853,-73.28439213,FD,ALY
Rensselaerville Volunteer Fire Department,,518-797-3218,Rensselaerville,ALBANY ,NY,42.5168703,-74.1399606,FD,ALY
Pierre Airport Fire & Rescue,4001 AirportRD,605-773-7405,Pierre ,HUGHES ,SD,44.37727413,-100.2908005,FD,ABR
Middleburgh Fire Department,,518-827-5277,Middleburgh,SCHOHARIE,NY,42.547146,-74.306132,FD,ALY
South Hadley MA Fire District #1,144 Newton ST,413-532-5343,South Hadley,HAMPSHIRE,MA,42.224724,-72.58932,FD,BOX
Lincoln Township Fire Department,,989-588-9402,Lake George,CLARE,MI,43.966428,-84.9489335,FD,GRR
Elm Springs Fire Department,17801 Smithville RD,605-798-2116,Elm Springs,MEADE,SD,44.284212,-102.5071425,FD,UNR
City of Two Rivers Fire Department,,920-793-5521,Two Rivers,MANITOWOC,WI,44.171628,-87.5882015,FD,GRB
West Brighton Fire Department,2695 W Henrietta RD,585-424-1414,Rochester,MONROE ,NY,43.097994,-77.6331,FD,BUF
Wessington Rural Fire Department,,605-458-2237,Wessington,BEADLE ,SD,44.423097,-98.71694,FD,ABR
Goodhue Fire & Rescue,,651-923-4760,Goodhue,GOODHUE,MN,44.407194,-92.6200115,FD,MPX
Auburn NY Fire Department,23 Market ST,315-253-4031,Auburn,CAYUGA ,NY,42.933483,-76.5650835,FD,BGM
Egypt Fire Association,7478 Pittsford-Palmyra RD,585-223-1923,Fairport,MONROE ,NY,43.065198,-77.406543,FD,BUF
Amber Fire Department,,315-636-7741,Marietta,ONONDAGA ,NY,42.888903,-76.284143,FD,BGM
Auburn Correctional Facility,135 State ST,815-253-8401,Auburn,CAYUGA ,NY,42.934914,-76.5723015,FD,BGM
Richmond Fire Department,,413-698-3366,Richmond,BERKSHIRE,MA,42.376965,-73.360331,FD,ALY
Town of Blackstone Fire Department,15 Saint Paul ST,508-883-1030,Blackstone,WORCESTER,MA,42.017454,-71.5335615,FD,BOX
Millville Fire Rescue,196 Main ST,508-883-4740,Millville,WORCESTER,MA,42.027552,-71.579682,FD,BOX
Douglas Fire Department,,508-476-2267,Douglas,WORCESTER,MA,42.058743,-71.732303,FD,BOX
Earlville Fire Department,,315-691-2211,Earlville,MADISON,NY,42.7816106,-75.6197164,FD,BGM
"East Chatham Fire Company, Inc.",14 Frisbee ST,518-392-5041,E Chatham,COLUMBIA ,NY,42.409926,-73.5233535,FD,ALY
Chatham Fire Rescue Department,135 Depot RD,508-945-2324,Chatham,BARNSTABLE ,MA,41.68568166,-69.96236893,FD,BOX
Junius Fire Department,655 Dublin RD,315-539-8504,Clyde,SENECA ,NY,42.99561,-76.92039,FD,BGM
Town of North Attleboro Fire Department,,508-699-0140,North Attleboro,BRISTOL,MA,41.980923,-71.3319092,FD,BOX
"Marbletown Volunteer Fire Department, Inc.",6416 Silver Hill RD,315-331-4841,Newark,WAYNE,NY,43.018803,-77.073363,FD,BUF
Independence Fire Department,,715-985-3055,Independence,TREMPEALEAU,WI,44.378358,-91.456523,FD,ARX
East Worcester Hose Company #1,70 Main ST,607-397-8889,East Worcester,OTSEGO ,NY,42.6225895,-74.6730796,FD,BGM
Raynham Fire Department,37 Orchard ST,508-824-2713,Raynham,BRISTOL,MA,41.92255517,-71.05120904,FD,BOX
Coeymans Hollow Volunteer Fire,,518-756-6310,Coeymans Hollow,ALBANY ,NY,42.486486,-73.9141235,FD,ALY
Two Rivers Volunteer Fire Department,7232 Manitou DR,920-629-3473,Two Rivers,MANITOWOC,WI,44.184996,-87.65109,FD,GRB
Montgomery Fire Department,201 Ash AVE W,507-364-5701,Montgomery,LE SUEUR ,MN,44.438022,-93.583044,FD,MPX
Four Corners Volunteer Fire Department,25428 US Highway 14/34,605-567-3538,Hayes,STANLEY,SD,44.37896648,-100.5695751,FD,ABR
Middleboro Fire Department,125 N Main ST,508-946-2461,Middleborough,PLYMOUTH ,MA,41.893623,-70.906824,FD,BOX
Glenns Ferry Fire Department,,208-366-7418,Glenns Ferry,ELMORE ,ID,42.961578,-115.315433,FD,BOI
King Hill Rural Fire Department,,208-366-2689,Glenns Ferry,ELMORE ,ID,42.961578,-115.315433,FD,BOI
Medina Fire Department,600 Main ST,585-798-1661,Medina,ORLEANS,NY,43.218846,-78.3873,FD,BUF
Nekoosa Fire Department,951 Market ST,715-886-7893,Nekoosa,WOOD ,WI,44.31492,-89.9013735,FD,GRB
Pittsford Volunteer Fire Department,8 MonroeAVE,585-586-8967,Pittsford,MONROE ,NY,43.091397,-77.5159605,FD,BUF
Teton Village Volunteer Fire Department,,307-733-6153,Teton Village,TETON,WY,43.586313,-110.826242,FD,RIW
"Shelby Volunteer Fire Company, Inc.",,585-798-2015,Medina,ORLEANS,NY,43.219518,-78.385544,FD,BUF
"Ultralife Batteries, Inc.",2000 Technology PKWY,315-359-6358,Newark,WAYNE,NY,43.02625524,-77.09017265,FD,BUF
"Port Gibson Volunteer Fire Department, Inc.",,315-331-1028,Port Gibson,ONTARIO,NY,43.036584,-77.156,FD,BUF
Fabius Fire Department,,315-683-5362,Fabius,ONONDAGA ,NY,42.85014,-75.983093,FD,BGM
"Town of Westerlo Volunteer Fire Company, Inc.",,518-797-3321,Westerlo,ALBANY ,NY,42.513774,-74.0434445,FD,ALY
Ravena Fire Department,116 Main ST,518-756-2089,Ravena,ALBANY ,NY,42.471684,-73.81053,FD,ALY
Hartland Volunteer Fire Company,8945 Ridge RD,716-735-3283,Gasport,NIAGARA,NY,43.243497,-78.5331,FD,BUF
Niverville Fire Department,,518-784-3300,Niverville,COLUMBIA ,NY,42.443727,-73.657502,FD,ALY
Canaan Protective Fire Company,,518-781-4787,Canaan,COLUMBIA ,NY,42.402516,-73.426724,FD,ALY
City of Ivanhoe Fire Department,,507-694-1512,Ivanhoe,LINCOLN,MN,44.467935,-96.2392805,FD,FSD
Bad Axe Area Fire Department,420 S Hanselman ST,989-269-7171,Bad Axe,HURON,MI,43.795899,-82.99701,FD,DTX
Macedon Volunteer Fire Department,1 Canal Park,315-986-4700,Macedon,WAYNE,NY,43.07566007,-77.3706852,FD,BUF
Nemo Volunteer Fire Department,,000-000-0000,Nemo,LAWRENCE ,SD,44.241045,-103.598783,FD,UNR
Coeymans Fire Company #1,,518-756-2027,Coeymans,ALBANY ,NY,42.474687,-73.7940905,FD,ALY
Francis Creek Volunteer Fire Department,,920-684-7051,Francis Creek,MANITOWOC,WI,44.199447,-87.7165235,FD,GRB
Oxford Fire Department,181 Main ST,508-987-6012,Oxford,WORCESTER,MA,42.104799,-71.8670205,FD,BOX
Menchalville Volunteer Fire Department,9535 N CTH J,920-732-4302,Reedsville,MANITOWOC,WI,44.21139,-87.861761,FD,GRB
Gates Fire District,2355 Chili AVE,585-426-2720,Rochester,NEW YORK ,NY,43.128666,-77.6956005,FD,BUF
Almond Volunteer Fire Department,7912 4TH AVE,715-366-7181,Almond,PORTAGE,WI,44.302302,-89.3906325,FD,GRB
Seaforth Fire Department,,507-984-5432,Seaforth,REDWOOD,MN,44.4726701,-95.326541,FD,MPX
Easthampton Fire Department,32 Payson AVE,413-527-4200,Easthampton,HAMPSHIRE,MA,42.265332,-72.6710715,FD,BOX
"Miller Hose Company, Inc.",,716-778-8770,Newfane,NIAGARA,NY,43.277577,-78.7091615,FD,BUF
Sigel Township Fire Department,121 E Woodworth ST,989-269-8382,Bad Axe,HURON,MI,43.803495,-82.9996425,FD,DTX
Michigan DNR Baldwin,2468 24th ST,231-745-4651,Baldwin,OSCEOLA,MI,44.0346562,-85.4537274,FD,GRR
Bancroft-Pine Grove Fire Department,5444 County RD W,715-335-6601,Bancroft,PORTAGE,WI,44.310177,-89.516592,FD,GRB
Throop Fire Department,7159 Beech Tree RD,315-252-4051,Auburn,CAYUGA ,NY,42.964704,-76.607361,FD,BGM
Le Sueur Volunteer Fire Department,203 S Second ST,507-665-6401,Le Sueur,LE SUEUR ,MN,44.459325,-93.9149325,FD,MPX
Palmyra Fire Department,615 E Main ST,315-597-5111,Palmyra,WAYNE,NY,43.06164848,-77.21970729,FD,BUF
Schodack Landing Fire Company,,518-732-7579,Schodack Landing,RENSSELAER ,NY,42.473607,-73.742021,FD,ALY
Town of Buchanan Fire & Rescue Department,N178 County RD N,920-734-6317,Appleton,OUTAGAMIE,WI,44.246628,-88.3237005,FD,GRB
"Tri Village Fire Company, Inc.",593 Albany TPKE,518-794-7777,Old Chatham,COLUMBIA ,NY,42.440499,-73.5579405,FD,ALY
"Huntersland Volunteer Fire Department, Inc.",1337 Huntersland RD,518-827-4550,Middleburgh,SCHOHARIE,NY,42.569163,-74.2542615,FD,ALY
Fairport Fire Department,27 E Church ST,585-223-9220,Fairport,MONROE ,NY,43.098957,-77.4402435,FD,BUF
Norton Fire-Rescue Department,70 E Main ST,508-285-0240,Norton,BRISTOL,MA,41.972499,-71.179821,FD,BOX
Newark Fire Department,150 E Miller ST,315-331-1451,Newark,WAYNE,NY,43.046064,-77.0930325,FD,BUF
Hixton Fire and Rescue,140 Interstate RD N,715-963-2802,Hixton,JACKSON,WI,44.38388105,-91.00989184,FD,ARX
Fairhaven Township Fire Department,9811 Main ST,989-656-3351,Bay Port,HURON,MI,43.848963,-83.37375,FD,DTX
"Clarendon Volunteer Fire Company, Inc.",16169 E Lee RD HWY,585-638-5118,Clarendon,ORLEANS,NY,43.193643,-78.064712,FD,BUF
Richmondville Fire Department,,518-294-7721,Richmondville,SCHOHARIE,NY,42.627192,-74.563244,FD,ALY
Carver Fire Department,112-A MainST,508-866-3440,Carver,PLYMOUTH ,MA,41.88790524,-70.76826021,FD,BOX
City of Northfield Volunteer Fire Department,300 W Fifth ST,507-645-4255,Northfield,RICE ,MN,44.455374,-93.16332,FD,MPX
East Rochester Volunteer Fire Department,415 Main ST,585-381-1112,East Rochester,MONROE ,NY,43.111809,-77.4861615,FD,BUF
Skaneateles Fire Department,26 Fennell ST,315-685-3496,Skanaeteles,ONONDAGA ,NY,42.948225,-76.43169,FD,BGM
"South Hadley Fire District No.2, Fire Department",20 Woodbridge ST,413-534-5803,South Hadley,HAMPSHIRE,MA,42.26084043,-72.57298104,FD,BOX
Bondsville Fire Department District 3,3174 Main ST,413-283-9036,Bondsville,HAMPDEN,MA,42.216885,-72.34452,FD,BOX
Wilson Volunteer Fire Company #1,250 Young ST,716-751-6038,Wilson,NIAGARA,NY,43.308702,-78.8274405,FD,BUF
Free Soil/ Meade Fire Department,,231-464-5510,Free Soil,MASON,MI,44.1110706,-86.2194727,FD,GRR
Cooperstown Fire Department,,607-547-2761,Cooperstown,OTSEGO ,NY,42.699246,-74.9292605,FD,BGM
Grenada Fire Protection District,,530-436-2200,Grenada,SISKIYOU ,CA,41.609823,-122.5311515,FD,MFR
Plainville Fire Department,,508-695-5252,Plainville,NORFOLK,MA,42.011952,-71.3253635,FD,BOX
Middlefield Volunteer Fire Department,152 Skyline TRL,413-623-5060,Middlefield,HAMPSHIRE,MA,42.350985,-73.01493,FD,BOX
Kellnersville Fire Department,807 HWY K,920-732-4422,Kellnersville,MANITOWOC,WI,44.2257838,-87.8023555,FD,GRB
Uxbridge Fire Department,25 S Main ST,508-278-2787,Uxbridge,WORCESTER,MA,42.07523298,-71.62851014,FD,BOX
Charlton Fire Department,,508-248-2299,Charlton City,WORCESTER,MA,42.147285,-71.9796815,FD,BOX
Port Edwards Fire Department,431 Letendre AVE,715-887-3421,Port Edwards,WOOD ,WI,44.343027,-89.8634115,FD,GRB
Winsor Township Fire Department,,989-453-2000,Pigeon,HURON,MI,43.852092,-83.291543,FD,DTX
Westhampton Fire Department,48 Stage RD,413-529-7181,Westhampton,HAMPSHIRE,MA,42.304914,-72.766521,FD,BOX
Middlefield Volunteer Fire Department,County RD 35,607-566-2500,Roseboom,OTSEGO ,NY,42.68727031,-74.83982635,FD,BGM
Ammon Fire Department,2135 S Ammon RD,208-612-4000,Ammon,BONNEVILLE ,ID,43.477263,-111.964194,FD,PIH
Washington Fire Department,8 Sumit Hill RD,413-623-6019,Washington,BERKSHIRE,MA,42.372936,-73.1155905,FD,ALY
Navarino Volunteer Fire Department,3276 Amber RD,315-673-3260,Syracuse,ONONDAGA ,NY,42.930405,-76.2734925,FD,BGM
West Edmeston Volunteer Fire Department,CO HWY 18C,315-855-4459,West Edmeston,OTSEGO ,NY,42.7641195,-75.27413715,FD,BGM
North Chatham Fire Department,,518-766-3344,North Chatham,COLUMBIA ,NY,42.471348,-73.631843,FD,ALY
Macedon Center Fire Department,2481 Canandaigua RD,315-986-4736,Macedon,WAYNE,NY,43.095825,-77.3206605,FD,BUF
Appleton Fire Department,700 N Drew ST,920-832-5810,Appleton,OUTAGAMIE,WI,44.268408,-88.400322,FD,GRB
Brighton Fire District,3100 East AVE,585-381-3200,Rochester,MONROE ,NY,43.128333,-77.52798,FD,BUF
Brewster Fire Department,1657 Main ST,508-896-7018,Brewster,BARNSTABLE ,MA,41.757264,-70.0913025,FD,BOX
Westford Volunteer Fire Department,,607-638-9776,Westford,OTSEGO ,NY,42.678816,-74.765411,FD,BGM
Granby Fire Department,259B East State ST,413-467-9696,Granby,HAMPSHIRE,MA,42.26039042,-72.51189484,FD,BOX
Combined Locks Fire Department,405 Wallace ST,920-788-7740,Combined Locks,OUTAGAMIE,WI,44.265375,-88.3111005,FD,GRB
"Delphi Falls Fire Company, Inc.",2260 Oran-Delphi RD,315-662-3595,Delphi Falls,ONONDAGA ,NY,42.87771,-75.913569,FD,BGM
Butte Valley Fire Protection District,,530-398-4332,Macdoel,SISKIYOU ,CA,41.752275,-121.9446935,FD,MFR
Erieville Fire Department,3653 Eaton Brook RD,315-662-7375,Erieville,MADISON,NY,42.851808,-75.754323,FD,BGM
Lake City Fire Department,208 S High ST,651-345-3115,Lake City,WABASHA,MN,44.44790123,-92.26634932,FD,ARX
Kimberly Fire Department,515 W Kimberly AVE,920-788-7500,Kimberly,OUTAGAMIE,WI,44.2719,-88.3399905,FD,GRB
"South Onondaga Fire Department, Inc.",3130 Cedarvale RD,315-492-1147,Nedrow,ONONDAGA ,NY,42.931152,-76.2143625,FD,BGM
Mansfield Fire Department,10 Plymouth ST,508-261-7493,Mansfield,BRISTOL,MA,42.009543,-71.2391805,FD,BOX
Montezuma Fire Department,8115 High ST,315-776-4353,Montezuma,CAYUGA ,NY,43.010208,-76.703841,FD,BGM
Wayside Volunteer Fire Department,8123 Dickinson RD,920-864-2626,Greenleaf,BROWN,WI,44.2503,-87.944724,FD,GRB
Hendricks Fire Department,207 S Division ST,507-275-3192,Hendricks,LINCOLN,MN,44.50593103,-96.42423825,FD,FSD
Hamilton Fire Department,121 Lebanon ST,315-824-2460,Hamilton,MADISON,NY,42.822153,-75.5508105,FD,BGM
Gladwin Rural Urban Fire Department,701 E Cedar AVE,989-426-4061,Gladwin,GLADWIN,MI,43.981227,-84.479211,FD,APX
Eaton Fire Department,,315-684-3817,Eaton,MADISON,NY,42.839529,-75.6514025,FD,BGM
Penfield Fire Company,1838 Penfield RD,585-586-2413,Penfield,MONROE ,NY,43.13133,-77.4750015,FD,BUF
Rochester Fire Department,185 Exchange BLVD STE 665,585-428-6739,Rochester,MONROE ,NY,43.151787,-77.611824,FD,BUF
Pompey Hill Fire Department,7407 Academy ST,315-677-3212,Pompey,ONONDAGA ,NY,42.90111,-76.0131,FD,BGM
South Schodack Fire District,1740 Duck Pond RD,518-732-2420,Schodack,RENSSELAER ,NY,42.493023,-73.677321,FD,ALY
Warren Fire Department,,413-436-5444,Warren,WORCESTER,MA,42.209295,-72.1977515,FD,BOX
Ridgeway Fire Department,11392 Ridge RD,585-798-2076,Medina,ORLEANS,NY,43.266627,-78.384834,FD,BUF
Mottville Fire Company,4149 Frost ST,315-685-3832,Mottville,ONONDAGA ,NY,42.972228,-76.442112,FD,BGM
Weyauwega Area Fire District,,920-867-2119,Weyauwega,WAUPACA,WI,44.314143,-88.94186,FD,GRB
Vesta Fire Department,,507-762-2099,Vesta,REDWOOD,MN,44.5095957,-95.4166094,FD,MPX
Brownsville Volunteer Fire Department,11790 Brownsville RD,605-578-7503,Deadwood,LAWRENCE ,SD,44.277597,-103.7000835,FD,UNR
Hale Township Volunteer Fire Department,CO RD O,715-694-2328,Whitehall,TREMPEALEAU,WI,44.42492339,-91.29579047,FD,ARX
Lyons Fire Department,23 Water ST,315-946-4851,Lyons,WAYNE,NY,43.061877,-76.9931415,FD,BUF
Scott Valley Fire Protection District,,530-468-2170,Greenview,SISKIYOU ,CA,41.548299,-122.9066945,FD,MFR
Ghent Volunteer Fire Department,105 S Chapman,507-428-3214,Ghent,LYON ,MN,44.51335162,-95.89279805,FD,FSD
Little Chute Fire Department,200 W McKinley AVE,920-788-7399,Little Chute,OUTAGAMIE,WI,44.28288,-88.3173735,FD,GRB
Spencerport Fire District,,585-352-6115,Spencerport,MONROE ,NY,43.188522,-77.801174,FD,BUF
Northbridge Fire Department,193 Main ST,508-234-8448,Whitinsville,WORCESTER,MA,42.110775,-71.672211,FD,BOX
